5029_30593_000006_000001	66 30 12 12 12 12 12 12 12 12 12 12 12 350 350 350 350 350 248 3 10 432 127 127 281 281 272 313 21 21 21 108 74 159 159 17 379 379 189 328 408 408 400 400 121 250 250 131 131 131 131 409 409 435 279 153 153 465 465 337 178 178 171 171 496 496 344 11 436 436 436 56 58 474 474 284 411 411 411 94 94 94 94 86 86 67 439 439 174 174 70 70 261 90 478 478 0 0 252 381 381 13 13 13 13 241 241 409 409 409 409 39 39 39 240 240 240 240 219 219 219 422 195 96 96 333 333 333 333 39 67 141 141 498 47 3 3 77 77
5029_30593_000016_000000	66 30 12 12 12 12 12 12 12 12 12 12 12 12 12 350 350 350 350 350 3 217 217 361 361 73 73 224 224 107 94 94 354 144 40 40 168 168 360 360 170 170 131 131 185 273 335 335 335 478 478 0 0 71 49 49 48 103 103 103 404 395 276 276 112 112 188 146 283 405 405 405 101 312 361 18 73 73 73 202 364 29 50 283 214 214 214 309 309 132 132 445 266 266 81 81 81 316 316 474 284 26 321 117 189 328 320 320 371 91 88 166 27 295 174 226 226 226 378 339 339 325 77 77 77
5029_30593_000008_000000	66 69 12 12 12 12 12 12 12 12 12 12 12 350 350 350 350 124 124 374 217 217 361 373 373 373 34 34 418 418 476 476 476 189 328 236 236 111 392 392 63 63 63 63 398 286 286 286 307 285 65 65 65 479 479 485 485 485 485 485 485 40 40 132 132 132 445 445 265 265 38 38 38 38 31 288 288 266 266 266 86 86 281 281 477 9 172 214 214 214 214 449 449 83 392 221 221 427 380 380 352 352 498 498 223 346 447 447 447 447 125 125 125 384 384 62 62 281 141 9 96 96 269 269 269 32 32 32 32 119 119 336 3 3 3 77 77
5029_30593_000010_000009	66 30 30 12 484 484 484 484 484 484 484 484 484 350 350 350 124 124 414 198 198 198 198 183 384 62 62 281 9 9 172 266 250 250 131 131 273 335 335 391 226 218 417 35 265 24 86 333 333 333 283 214 214 309 132 132 445 266 266 81 81 316 474 474 26 85 337 178 183 183 384 384 389 346 474 474 71 71 337 178 178 171 380 380 380 175 26 321 321 81 81 316 316 316 111 392 221 221 427 427 427 496 496 303 53 53 154 162 226 226 218 417 35 265 424 207 207 58 53 53 53 154 162 6 6 6 339 339 3 77 77
5029_30593_000012_000001	66 30 12 12 12 12 12 12 12 12 30 30 350 350 350 350 248 3 421 421 50 50 214 101 101 312 361 361 18 18 449 329 329 386 386 479 131 426 426 267 267 188 146 311 311 311 297 297 297 334 334 375 83 196 199 216 216 216 216 38 38 27 27 128 128 226 226 226 229 417 35 265 476 476 38 31 420 420 4 4 70 70 478 0 0 71 172 172 279 153 465 465 465 178 291 224 201 201 201 2 2 2 36 38 38 38 74 159 159 159 17 265 265 476 476 476 97 408 408 170 170 459 459 32 119 119 393 393 3 3 3 77 77
5029_30593_000014_000000	66 30 12 12 12 484 484 484 484 12 12 12 12 12 350 350 350 350 350 350 3 44 441 441 441 392 392 63 63 63 63 398 398 398 398 398 262 254 254 65 65 479 131 129 428 454 54 71 208 208 254 254 131 131 131 131 428 428 428 111 111 267 267 146 146 27 27 128 128 226 218 379 379 108 108 128 128 226 226 226 226 218 35 35 476 476 476 258 192 192 192 172 172 56 56 316 316 233 474 465 465 465 337 178 178 171 171 496 496 496 112 114 114 94 94 354 354 39 39 470 470 87 3 3 3 77 77
5029_30593_000015_000000	66 30 30 3 484 484 484 484 484 484 30 30 30 30 350 350 248 248 44 421 50 50 283 214 214 485 485 274 423 178 476 476 476 97 97 400 400 21 231 153 153 406 406 406 226 226 229 417 35 35 476 476 62 62 62 313 313 21 21 413 413 413 447 436 436 384 384 62 62 153 153 153 251 251 251 251 182 32 32 32 409 409 409 283 269 269 269 183 183 148 380 294 294 99 128 226 229 417 379 379 104 96 96 96 39 39 39 39 39 470 470 87 3 3 3 77 77
5029_30593_000010_000005	66 30 12 12 484 484 484 484 12 12 12 350 350 350 350 350 3 3 198 198 198 355 355 469 258 258 390 55 220 220 347 179 179 13 241 241 273 335 335 391 261 218 417 379 379 134 134 134 266 266 311 389 389 346 267 267 146 146 311 311 86 86 368 368 477 33 33 283 283 368 368 267 267 267 146 146 27 27 295 275 275 275 478 0 0 71 49 418 418 311 86 435 435 153 153 26 321 321 58 58 173 173 173 118 118 118 3 3 3 77 77
5029_30593_000010_000001	66 30 12 12 12 484 484 12 12 12 12 350 350 350 350 350 124 3 198 198 198 198 183 384 62 62 375 375 111 83 265 476 476 476 97 97 170 170 131 273 335 335 391 261 261 218 35 35 103 200 427 427 5 95 95 95 375 173 297 235 67 439 132 132 445 266 266 81 81 81 316 316 424 117 355 328 320 371 91 88 88 377 377 391 261 261 261 261 252 381 163 13 13 13 13 241 289 289 498 498 3 3 77 77 77
5029_30593_000010_000000	66 30 12 12 12 12 12 12 12 12 350 350 350 350 350 350 248 3 10 198 198 183 384 62 62 62 141 9 9 172 172 21 21 21 37 236 236 115 115 53 154 162 226 226 218 417 265 265 311 187 86 86 269 277 183 183 384 384 62 62 473 376 376 381 224 201 201 201 326 326 354 354 333 333 333 333 235 368 368 456 456 9 172 166 166 166 166 166 313 166 166 3 3 3 77 77
5029_30593_000013_000001	66 30 3 3 484 484 484 484 484 350 350 350 350 350 248 248 113 308 210 210 28 28 158 183 183 384 389 389 267 267 146 297 297 297 297 269 269 221 221 221 384 384 389 389 138 267 188 146 146 311 86 86 368 368 477 33 33 33 283 283 279 279 26 26 321 321 240 240 375 375 219 314 408 408 400 400 121 424 240 58 53 53 53 162 162 70 70 478 0 0 0 0 325 3 3 77 77
5029_30593_000015_000001	66 30 30 12 12 12 12 12 12 30 30 30 30 350 350 350 350 350 248 44 421 50 50 283 214 214 101 101 447 447 436 125 403 403 99 99 275 275 478 478 0 0 71 49 49 203 178 178 103 200 61 287 287 276 276 188 146 297 297 67 67 134 134 91 88 27 27 295 275 275 275 478 478 0 437 252 381 381 163 163 163 13 13 13 241 409 409 409 327 39 39 470 470 470 87 3 3 3 77 77
5029_30593_000004_000000	66 30 484 484 484 484 12 12 124 350 350 350 350 350 248 3 217 217 209 98 98 73 403 135 135 298 21 21 21 497 308 298 182 182 131 131 428 428 111 83 392 221 221 427 427 427 496 496 207 303 53 154 162 162 261 261 218 417 35 424 56 58 53 53 154 162 162 218 388 72 283 283 269 269 269 183 183 183 384 62 62 439 174 174 226 261 218 417 35 265 82 497 497 313 313 77 3 3 77 77
5029_30593_000011_000000	66 30 30 12 12 12 12 12 12 12 30 30 30 30 350 350 350 350 350 248 3 217 217 361 361 73 103 103 103 107 107 94 354 354 333 333 333 333 333 333 269 269 476 476 38 38 99 128 226 229 218 72 72 283 269 183 183 183 384 384 62 62 144 40 132 132 445 266 266 311 81 81 316 474 26 251 50 50 405 405 101 101 312 98 98 98 68 68 68 84 84 119 119 119 3 3 3 77 77
5029_30593_000012_000000	66 137 137 257 257 246 246 133 133 133 248 113 110 208 208 438 101 312 312 361 361 18 73 73 31 420 420 420 285 285 28 28 28 131 131 286 286 420 488 285 21 27 27 295 174 226 226 226 261 218 388 72 72 269 269 269 32
