5126_27504_000022_000003	66 69 484 3 484 484 484 484 484 484 484 484 124 124 124 124 124 124 414 198 198 198 198 183 384 62 62 281 9 195 48 48 63 63 287 287 287 157 157 71 49 203 418 277 476 476 294 40 40 168 168 411 411 123 123 2 2 384 62 435 153 153 205 205 364 29 210 337 337 178 68 68 68 68 84 185 428 428 29 29 29 116 92 81 81 81 278 278 79 79 79 79 418 389 389 346 346 219 474 474 29 29 116 223 56 56 58 115 115 57 57 265 265 277 277 38 38 122 154 154 162 226 363 363 363 0 193 193 48 103 103 148 148 148 380 380 38 212 212 162 90 90 90 301 301 210 210 386 386 214 214 214 485 485 485 109 109 132 132 323 323 339 3 77 77 77
5126_27504_000020_000001	66 69 3 3 12 12 12 12 246 246 246 350 350 350 350 248 3 113 466 195 266 265 476 476 97 97 408 400 381 224 201 201 201 2 2 94 454 454 364 364 29 42 116 418 418 5 5 5 5 5 95 53 53 154 162 162 126 126 126 126 91 266 266 182 185 185 273 335 335 335 261 261 261 218 72 72 283 297 297 297 334 316 219 219 494 494 208 208 208 208 438 438 438 473 473 33 33 33 283 283 283 283 375 424 424 424 424 424 375 458 355 189 189 328 408 400 27 27 377 128 275 275 478 0 0 0 195 266 266 250 250 250 250 84 84 185 428 289 461 481 481 160 160 160 160 42 42 116 92 92 92 176 176 176 176 176 262 262 3 3 3 77 77
5126_27504_000007_000001	66 30 12 12 12 12 12 12 12 12 30 350 350 350 350 350 248 3 113 195 195 266 265 277 277 36 36 294 294 99 481 160 160 478 0 0 71 172 144 144 40 168 168 360 448 183 183 183 384 62 62 62 9 195 48 48 48 63 395 395 395 157 157 157 315 315 132 132 288 266 266 311 81 81 316 26 26 321 321 21 37 54 154 162 162 126 126 126 88 88 473 473 225 225 121 121 476 476 38 294 99 295 275 275 478 366 366 410 361 18 73 73 187 187 86 269 277 277 277 36 294 294 294 258 258 192 471 471 182 356 341 341 430 430 46 46 46 46 46 46 46 46 440 440 440 215 215 215 215 3 3 77 77
5126_27504_000022_000002	66 137 484 3 484 484 124 124 124 350 350 350 350 3 374 217 217 209 209 98 171 200 200 52 52 62 389 76 76 422 422 266 265 277 277 36 36 294 294 99 481 160 478 478 0 71 172 144 40 40 168 168 360 448 183 183 384 62 62 62 281 9 195 172 48 48 63 63 395 395 395 157 157 315 315 315 288 288 266 266 81 81 81 474 474 150 413 23 392 221 221 221 384 62 62 122 259 259 259 259 326 354 354 405 405 405 101 444 361 18 224 224 224 8 353 213 213 121 121 277 277 277 277 36 62 435 477 477 477 477 267 267 267 118 118 118 118 118 118 470 470 167 302 3 77 77
5126_27504_000026_000003	66 69 12 12 12 12 12 12 12 12 350 350 350 350 248 3 217 217 361 373 373 373 235 281 153 364 210 210 210 28 28 28 183 183 183 384 62 62 62 304 304 156 156 9 225 121 121 277 277 36 36 475 475 245 26 321 321 321 240 58 375 76 314 314 40 168 168 168 360 360 158 158 496 403 243 474 71 71 223 166 166 37 9 195 48 381 291 163 163 163 13 13 13 13 241 185 185 273 273 367 367 379 379 379 379 401 401 401 211 361 18 18 373 373 375 375 219 280 195 195 265 265 151 151 176 176 176 176 176 109 109 109 74 367 367 6 339 339 325 3 77 77
5126_27504_000009_000002	66 137 484 3 484 484 484 484 124 124 124 350 350 248 44 44 332 332 332 438 485 485 109 109 74 74 290 165 390 0 348 33 33 21 21 108 74 159 159 126 23 23 458 424 27 27 295 275 275 90 366 366 410 410 98 98 98 103 403 403 403 74 159 17 379 379 166 54 54 307 307 208 208 208 438 438 485 274 274 418 476 355 355 328 408 408 123 123 326 182 182 180 180 180 428 428 83 424 424 424 37 37 304 467 267 267 188 146 96 368 368 368 368 156 225 121 121 121 476 476 38 38 497 298 298 32 32 32 32 119 119 119 393 393 3 3 3 77 77
5126_27504_000029_000002	66 69 3 3 12 12 246 246 246 350 350 350 350 248 421 421 421 421 50 50 50 283 269 131 131 131 131 131 197 197 9 193 193 193 63 63 63 63 398 109 109 109 455 275 90 90 90 366 168 168 360 179 179 13 13 241 241 241 129 129 473 213 376 225 121 277 277 36 36 36 38 135 135 298 182 341 341 180 409 409 81 81 316 316 211 211 204 204 158 250 250 5 5 5 346 267 188 146 146 146 478 478 478 0 195 172 172 96 96 153 153 153 251 251 251 50 39 39 278 278 3 77 77
5126_27504_000031_000000	66 30 12 12 12 12 12 12 12 12 12 12 350 350 350 350 350 3 3 217 361 361 373 373 34 34 274 274 423 423 277 277 36 36 294 294 40 132 445 400 400 279 279 406 406 406 275 165 59 0 0 225 121 121 476 231 31 420 293 307 437 71 166 166 166 37 272 313 166 166 56 58 111 83 392 221 103 403 403 134 88 88 182 182 182 328 408 408 448 448 448 46 148 148 107 107 107 94 94 354 354 39 39 39 470 87 3 3 3 77 77 77
5126_27504_000022_000000	66 30 30 3 484 484 484 484 30 30 30 30 30 350 248 248 3 10 91 88 224 224 201 230 80 80 2 46 46 148 380 380 352 343 343 40 132 132 132 445 400 121 121 476 103 107 107 107 2 2 191 140 286 307 285 285 222 178 171 496 496 496 474 474 150 285 285 418 277 277 38 38 122 122 154 154 226 226 218 72 72 283 283 67 281 141 195 266 266 187 187 187 86 86 224 224 201 326 94 354 354 39 39 39 39 470 470 87 3 3 3 77 77
5126_27504_000014_000000	66 30 12 12 12 12 12 12 12 12 12 30 350 350 350 350 350 248 3 217 217 123 80 2 2 183 36 36 36 294 294 99 275 275 275 478 0 252 252 189 189 328 408 408 448 448 46 46 46 46 46 61 61 120 120 120 373 373 373 373 373 141 9 487 386 356 356 158 158 68 148 380 380 380 420 420 420 348 71 48 48 48 427 427 427 496 207 303 474 474 208 208 208 438 438 485 18 18 18 443 54 104 498 498 47 47 255 3 3 77 77 77
5126_27504_000031_000002	66 12 12 12 12 12 12 12 12 350 350 350 350 350 3 3 217 361 361 373 373 435 279 153 465 193 438 381 256 135 298 298 63 63 395 395 395 276 276 276 114 94 94 354 354 235 439 439 439 174 70 70 478 478 0 0 195 266 311 311 5 5 5 5 5 5 95 375 375 458 424 424 424 56 249 401 401 211 238 361 73 73 73 86 86 86 86 281 281 313 313 96 39 39 3 3 3 77 77
5126_27504_000027_000000	66 30 30 12 12 12 12 12 484 484 30 30 30 350 350 350 350 248 3 113 288 91 88 21 324 324 481 160 160 42 42 116 214 214 214 449 449 272 96 96 297 81 316 316 316 211 211 209 98 98 98 73 403 108 74 74 290 290 408 408 408 400 121 250 250 250 131 131 409 409 409 435 435 153 153 307 411 411 411 411 2 2 2 63 176 176 176 109 109 455 455 391 391 6 6 378 378 339 325 325 3 77 77
5126_27504_000024_000003	66 30 106 3 106 106 30 246 246 350 350 350 248 248 421 421 421 50 50 405 405 101 312 361 18 18 73 27 27 463 324 160 160 160 160 42 116 48 48 48 200 200 380 380 122 343 420 420 315 366 210 386 386 356 479 214 309 309 134 88 88 189 473 213 213 448 448 448 148 148 148 148 380 380 497 313 313 39 39 39 39 39 39 470 87 3 3 3 77 77
5126_27504_000005_000001	66 350 484 3 484 484 12 350 350 350 350 350 350 248 3 217 217 204 204 158 158 277 277 36 36 38 38 97 91 88 182 182 129 309 309 134 91 88 430 430 430 430 103 103 403 134 91 88 182 182 182 426 312 312 238 238 361 73 73 73 187 86 86 86 86 86 333 202 202 202 202 240 240 240 58 219 219 280 422 195 96 96 333 333 333 333 67 67 141 313 313 47 89 3 3 77 77
5126_27504_000007_000003	66 30 30 30 484 484 484 484 484 30 30 350 350 350 350 248 3 113 288 91 88 182 25 25 25 204 204 158 158 476 476 38 99 295 174 275 126 0 382 382 370 70 90 90 366 168 411 411 123 123 80 2 103 496 344 11 317 170 170 341 341 341 341 479 409 409 409 39 39 39 39 39 470 470 87 3 3 3 77 77
5126_27504_000002_000000	66 30 30 3 30 30 246 246 246 350 350 350 248 248 364 364 29 116 116 418 277 277 36 36 352 420 420 420 308 386 182 182 499 40 168 168 168 360 179 179 13 13 241 241 428 289 289 96 96 283 144 40 40 168 168 168 360 360 179 179 163 163 13 13 13 241 459 119 119 3 3 77 77
5126_27504_000009_000004	66 484 484 484 484 484 124 124 124 350 350 350 350 248 3 217 217 209 209 98 98 46 200 403 403 403 74 74 159 126 126 288 265 265 476 38 38 31 31 364 29 29 116 92 48 103 27 99 174 275 275 478 0 382 379 379 27 377 295 174 391 261 261 261 378 0 339 325 3 77 77 77
5126_27504_000007_000002	66 30 30 12 12 12 12 12 12 12 30 30 30 350 350 350 350 350 248 248 44 421 50 50 283 214 214 449 111 111 83 392 63 63 63 398 120 155 361 361 18 73 250 250 131 131 131 409 409 283 283 283 405 101 101 485 98 98 68 68 68 68 84 84 84 119 119 119 336 336 3 3 77 77
5126_27504_000031_000001	66 30 30 484 484 484 484 30 30 30 30 30 30 30 248 248 248 10 225 225 121 497 37 343 236 441 83 392 392 424 403 99 132 132 132 445 266 311 311 81 81 316 474 474 26 251 251 251 418 418 418 105 105 297 310 310 346 346 219 474 494 29 42 116 223 77 77
