119_129515_000005_000002	66 137 3 3 3 484 257 257 246 246 246 133 133 248 248 113 488 237 50 50 50 368 368 368 307 292 253 291 291 398 398 274 423 423 423 277 476 476 38 97 97 408 400 199 199 476 476 476 189 97 408 400 400 21 497 37 313 266 424 424 56 157 157 259 259 259 326 94 354 354 354 368 368 477 33 33 33 33 240 375 375 219 280 422 172 166 166 377 128 226 226 226 226 72 72 72 333 333 333 333 333 333 333 368 368 368 456 390 390 225 448 448 183 183 384 384 134 134 134 88 166 37 37 9 9 172 172 266 21 153 153 153 205 481 481 42 42 116 116 56 58 83 83 83 216 250 250 250 84 84 84 84 409 409 327 327 39 470 87 3 3 3 77 77 77
119_129514_000019_000000	66 69 12 12 484 484 484 12 12 246 246 350 350 350 44 44 489 132 366 366 386 479 479 409 283 235 454 153 364 29 29 42 116 72 283 269 269 32 32 32 32 32 185 273 273 335 391 90 366 366 366 360 360 179 179 309 309 309 134 88 88 189 138 138 267 349 349 349 349 349 349 449 449 173 173 173 173 269 405 25 25 25 341 341 13 13 13 13 13 241 241 309 309 309 304 304 91 91 88 197 477 477 26 321 321 424 95 95 375 316 474 474 474 411 411 411 411 411 2 2 2 355 213 213 213 213 253 253 291 120 120 120 18 18 18 309 309 309 22 238 361 98 256 256 256 256 401 401 330 408 408 179 163 163 163 163 73 73 73 73 439 439 174 174 174 6 6 6 339 339 325 3 77 77 77
119_129514_000029_000002	66 30 12 12 12 484 484 484 484 12 12 30 350 350 350 350 248 3 113 288 91 88 189 286 286 307 285 65 28 28 476 476 476 27 74 159 159 379 379 379 37 304 9 195 266 265 265 476 476 95 95 375 375 313 166 166 454 54 54 71 49 49 418 418 424 453 346 346 474 474 284 172 166 166 166 166 54 54 9 208 208 208 214 214 214 214 214 174 174 275 90 165 0 0 0 33 96 283 283 283 333 279 153 153 153 466 71 390 390 390 225 225 225 117 117 54 54 54 307 307 465 465 438 438 438 37 37 236 236 236 392 392 221 221 427 427 427 427 380 380 122 343 343 343 358 358 3 3 3 3 77 77 77
119_129513_000039_000000	66 16 16 3 12 12 12 246 246 350 350 350 350 248 3 10 351 127 127 240 375 115 115 57 392 265 476 476 122 122 343 293 293 307 26 251 251 251 418 418 311 86 86 235 235 439 439 275 275 90 366 410 410 361 373 373 373 405 405 101 312 444 18 18 224 224 224 201 201 94 94 175 420 307 465 465 178 178 344 11 11 474 474 488 225 121 256 173 173 173 333 333 333 333 333 333 214 214 214 214 214 363 363 363 390 55 220 220 65 65 28 183 183 183 183 384 62 62 62 304 9 91 91 91 103 103 103 103 38 38 134 134 88 88 182 182 32 32 185 273 273 335 335 391 6 339 339 339 325 3 77 77
119_129515_000002_000000	66 16 16 3 3 246 246 246 350 350 350 248 3 10 351 127 127 144 144 40 132 445 400 121 476 476 476 475 31 420 420 307 71 71 21 21 328 320 320 371 88 88 189 286 286 307 285 65 65 28 28 158 476 476 38 74 74 159 17 379 379 166 37 272 313 166 166 56 56 53 53 162 162 90 363 363 0 0 26 321 389 389 267 267 267 14 14 283 283 214 214 214 214 449 313 435 279 153 26 26 251 418 418 418 86 86 86 86 86 463 481 481 42 42 116 116 92 51 51 51 77 77 77 77
119_129514_000002_000000	66 30 484 3 484 484 484 484 30 124 124 124 133 133 248 248 113 285 285 28 28 476 476 476 74 159 17 379 21 37 304 9 195 266 265 265 476 476 95 157 157 157 307 307 348 448 448 68 68 68 84 84 426 426 376 33 33 435 279 279 26 26 321 311 311 311 105 105 118 118 118 334 334 51 53 194 194 162 363 363 390 0 85 85 438 267 267 267 14 14 283 214 214 214 449 458 313 435 279 153 26 251 251 418 418 418 86 86 86 86 86 324 481 481 42 42 42 116 92 92 51 51 457 457 77 77 77
119_129514_000016_000000	66 30 484 484 484 484 484 484 484 484 484 350 350 350 350 414 3 198 198 198 355 355 99 132 132 445 366 386 386 479 479 129 224 224 201 201 2 2 403 403 97 408 400 400 21 435 153 153 406 406 226 226 226 229 35 35 183 183 384 62 62 62 343 157 157 267 267 146 424 424 56 375 219 401 210 204 204 158 158 5 5 5 5 5 207 207 53 53 474 474 366 366 366 386 386 479 479 309 309 309 134 88 88 346 267 267 188 96 333 333 333 67 281 313 96 96 105 105 81 278 278 278 278 457 457 319 3 3 3 77 77
119_121722_000000_000001	66 69 484 484 484 484 484 484 484 484 484 30 350 350 350 350 350 248 44 44 441 441 83 392 392 63 63 63 176 449 449 31 466 71 366 366 410 410 444 361 361 18 73 389 389 346 138 267 188 424 424 56 375 375 83 173 274 332 438 438 485 485 485 485 274 274 418 277 277 38 38 258 258 258 307 26 251 203 418 418 277 277 36 36 352 420 420 420 431 172 88 189 328 371 400 400 86 86 86 281 281 281 313 313 166 166 166 304 467 467 267 267 188 146 424 424 424 58 51 51 457 457 3 3 3 77 77
119_129513_000025_000000	66 30 12 3 12 484 12 12 12 350 350 350 350 350 3 3 351 351 186 186 95 249 401 401 305 209 98 98 183 183 183 384 62 62 334 375 111 83 392 221 221 200 200 380 380 352 352 343 71 208 478 478 0 9 195 195 266 389 389 346 138 138 188 146 146 5 5 5 5 5 5 5 207 95 375 458 458 166 166 37 304 371 91 88 88 88 245 307 307 465 65 28 28 180 180 180 180 243 243 340 340 404 201 201 201 2 2 2 215 419 3 3 77 77
119_129513_000005_000000	66 30 30 12 12 12 12 12 12 12 30 30 30 30 350 350 350 350 248 3 113 288 91 266 21 27 295 128 226 226 226 165 132 132 445 121 121 277 277 36 36 36 475 31 420 293 293 293 195 96 96 333 67 67 67 154 162 162 218 252 182 182 182 426 286 286 307 285 65 28 28 158 183 183 183 183 384 384 384 62 62 108 74 74 275 275 126 23 23 392 392 392 63 63 63 120 120 155 155 238 98 98 125 207 207 303 51 51 457 457 457 393 3 3 3 77 77
119_129513_000018_000002	66 30 30 12 12 12 12 12 12 12 12 12 30 350 350 350 350 350 248 3 10 432 127 127 21 54 154 162 162 275 90 165 413 23 23 188 146 146 250 131 131 131 312 312 238 238 361 73 73 73 86 86 86 67 439 174 174 275 478 478 0 382 252 189 189 189 258 192 431 71 337 337 178 178 171 427 427 427 427 384 384 384 310 310 346 247 474 457 319 3 3 77 77
119_129513_000018_000000	66 137 484 484 484 484 484 246 246 246 133 133 133 44 44 489 132 445 445 121 121 277 277 36 475 475 420 420 293 293 308 208 210 210 210 386 356 131 426 426 286 286 307 411 411 411 411 80 2 2 183 183 384 384 62 62 62 281 104 79 79 79 50 50 333 333 39 39 39 39 87 3 3 77 77
119_129513_000002_000000	66 30 30 30 30 30 30 30 30 30 30 30 30 350 248 248 10 288 91 88 265 274 274 274 423 178 178 221 95 95 375 76 76 474 474 465 465 411 411 411 411 123 2 2 355 473 473 213 213 225 225 225 182
