93_123172_000033_000002	66 30 12 12 12 12 12 12 12 12 350 350 350 350 350 248 3 113 465 465 337 222 178 171 171 200 380 294 40 40 132 445 237 72 283 405 368 267 267 267 146 146 311 86 368 368 368 376 33 283 283 405 101 25 25 204 204 158 158 63 63 176 109 109 455 174 275 478 478 0 382 379 166 166 37 313 313 166 166 56 56 458 458 458 424 37 304 487 386 386 386 426 426 286 307 488 33 33 96 81 81 316 316 316 474 284 203 203 418 418 277 277 5 5 95 95 458 458 424 424 458 375 392 189 473 213 213 213 271 479 479 479 409 279 307 205 85 48 355 355 355 328 400 400 400 424 424 51 51 51 51 457 457 457 393 3 3 77 77
93_123172_000017_000000	66 137 484 3 484 484 350 350 350 350 350 3 3 198 198 198 355 355 197 156 55 55 177 177 479 479 479 250 86 86 235 235 153 153 153 315 431 110 72 72 283 283 283 269 224 224 224 191 353 486 486 88 88 88 189 286 307 307 285 203 203 418 418 5 5 56 58 115 115 194 194 162 17 35 103 103 103 496 496 303 303 57 88 88 88 213 213 225 448 103 103 103 497 135 135 182 182 182 426 426 473 473 33 33 33 96 283 283 333 297 118 118 81 316 316 211 211 211 361 361 73 103 103 404 404 404 120 155 155 238 13 13 13 459 185 185 185 443 420 307 307 71 358 358 3 3 77 77
93_124557_000008_000001	66 30 12 12 484 484 484 484 484 484 484 30 30 350 350 350 350 248 3 113 288 91 88 189 346 138 138 188 146 221 277 52 52 52 294 294 99 174 275 478 478 471 471 386 182 185 273 335 335 391 261 261 218 35 265 265 476 497 497 212 461 29 29 269 269 389 389 346 138 138 188 146 5 5 5 5 5 5 5 207 207 95 458 458 424 424 58 375 313 166 166 166 108 108 90 90 366 366 168 168 360 360 448 46 46 46 46 61 353 486 486 154 162 261 261 261 218 35 48 68 68 68 68 84 84 84 84 355 355 328 408 408 400 117 286 286 286 307 237 237 50 50 283 333 333 67 67 439 174 226 226 229 339 3 3 77 77
93_123172_000009_000001	66 69 106 106 106 106 106 106 106 16 12 30 30 246 350 350 350 248 3 10 432 127 127 281 454 364 364 160 42 42 116 92 21 473 156 376 33 33 283 67 281 153 71 71 337 337 178 178 183 183 384 62 62 497 272 298 298 355 140 286 420 420 292 292 18 18 18 309 286 315 315 348 285 203 203 418 418 86 86 86 368 368 307 271 271 170 185 185 54 54 208 208 208 438 438 438 485 485 485 117 279 153 205 406 406 275 90 363 363 0 0 55 123 123 123 485 485 485 485 309 156 156 156 91 91 266 265 250 250 250 250 250 84 84 84 84 119 119 119 393 393 3 3 77 77 77
93_124557_000008_000002	66 69 484 484 484 484 484 124 124 124 124 350 350 248 3 10 225 448 448 183 384 101 101 312 238 209 98 98 46 46 380 380 352 31 364 29 116 116 72 81 81 81 316 316 173 424 21 108 377 128 275 366 366 168 168 168 360 448 448 46 46 46 61 353 486 486 154 162 391 90 366 366 410 410 373 373 373 283 283 228 228 228 326 2 2 182 180 180 180 180 249 401 401 211 238 238 361 73 73 73 476 38 134 134 88 88 182 182 129 228 228 230 230 2 2 103 103 355 328 328 328 156 156 33 33 33 96 333 333 333 333 79 79 79 269 269 108 108 74 74 367 6 339 339 325 3 77 77
93_124557_000014_000001	66 30 3 3 484 484 484 484 484 484 246 246 246 350 133 133 248 3 113 288 91 88 189 138 138 138 188 146 221 277 52 52 52 294 294 99 275 275 478 478 471 471 386 182 185 273 335 335 391 261 261 218 35 35 265 476 497 497 272 313 166 166 134 371 91 88 166 454 54 364 29 29 42 116 418 418 86 86 86 67 439 439 226 218 417 417 189 328 328 456 156 26 26 321 321 321 311 311 297 297 297 334 334 111 173 173 424 108 108 74 74 290 366 366 366 479 479 479 129 454 454 364 29 29 116 116 92 56 56 375 375 173 274 274 274 418 418 418 60 60 39 39 67 153 153 153 358 47 3 3 77 77
93_123172_000026_000000	66 137 137 3 257 257 257 246 246 133 133 133 3 113 71 208 208 438 438 214 473 286 307 292 65 65 479 479 286 286 286 307 285 203 203 203 418 418 250 250 250 84 84 84 131 426 25 25 204 158 158 476 95 95 375 458 424 424 122 343 329 40 168 168 168 360 179 179 13 13 241 426 317 317 188 146 146 311 311 435 435 26 251 251 50 50 297 81 316 316 316 211 361 361 73 73 73 86 86 405 405 101 101 13 13 13 185 185 185 54 364 364 29 388 388 72 283 39 39 39 67 67 439 128 226 229 339 339 3 3 77 77
93_123172_000032_000003	66 69 12 12 12 12 12 12 12 12 12 12 350 350 350 350 248 3 10 432 127 127 127 101 101 312 312 238 361 18 18 224 224 201 201 2 2 2 52 5 5 52 95 95 53 53 162 162 90 90 90 252 182 182 479 479 409 409 409 283 283 67 134 134 134 88 182 182 426 499 40 168 168 168 360 179 179 163 13 13 241 241 273 335 335 391 261 261 261 35 35 103 344 344 317 317 170 341 341 341 341 341 369 369 163 13 13 13 241 241 426 155 238 238 361 361 73 73 240 375 76 474 284 208 208 208 182 32 32 32 32 32 119 119 336 3 3 77 77
93_123172_000039_000000	66 484 484 484 484 484 484 124 124 124 124 350 248 3 3 198 198 186 186 95 375 111 83 392 214 214 349 349 349 276 447 447 447 436 125 63 63 176 176 449 449 298 298 189 189 189 315 315 307 285 65 65 479 409 409 368 368 286 307 285 285 203 418 418 250 250 84 84 180 180 409 409 81 81 316 316 474 474 29 29 42 42 116 116 48 171 148 148 148 380 380 380 420 420 420 411 411 123 123 2 94 331 331 331 54 71 71 358 358 89 3 3 3 77 77
93_123172_000008_000000	66 484 484 484 484 484 484 246 246 246 350 133 133 142 113 466 208 208 438 438 473 286 307 285 285 381 381 381 256 135 298 298 476 140 420 420 420 315 348 225 448 448 103 256 135 135 298 182 182 131 426 499 40 168 168 168 360 179 179 13 13 13 241 426 120 155 155 238 361 73 73 73 240 375 76 474 41 208 208 182 182 32 32 32 32 32 119 119 336 336 3 3 3 77 77
93_123172_000024_000000	66 137 137 3 3 484 257 246 246 246 246 133 133 133 248 248 113 285 203 203 418 476 476 95 95 76 154 154 162 226 229 417 417 381 381 8 8 353 328 408 408 400 400 121 311 311 311 297 334 334 14 14 14 269 269 269 175 153 55 55 65 65 65 479 409 409 297 297 334 316 219 76 494 364 160 160 388 388 72 72 283 333 39 67 67 67 74 128 229 229 339 339 325 3 3 77 77
93_123172_000028_000000	66 30 484 484 484 484 484 484 30 30 30 350 350 350 248 248 3 113 465 465 337 178 171 200 200 380 403 135 298 298 21 454 454 364 364 160 160 160 42 388 72 72 283 283 283 235 67 74 74 367 90 90 22 22 13 13 13 13 241 273 335 335 391 391 90 165 413 23 23 188 146 250 250 250 84 84 84 245 245 420 26 26 251 418 418 418 187 60 60 67 67 67 439 174 226 226 6 6 378 339 339 325 77 77 77
93_123172_000018_000000	66 137 484 3 3 350 350 350 350 248 3 198 198 355 355 140 420 420 285 285 418 21 231 153 205 193 381 291 291 8 8 8 40 168 168 168 360 179 179 163 13 13 241 241 426 426 213 213 225 448 448 103 497 31 208 208 182 182 182 32 32 32 32 32 119 119 119 336 3 3 3 3 77 77
93_124557_000019_000000	66 30 30 30 30 12 12 12 12 12 12 30 30 30 30 350 350 350 350 350 248 248 44 421 50 50 50 50 269 269 476 476 476 38 294 99 128 226 226 229 417 379 379 27 27 128 226 226 261 218 417 35 265 82 497 37 304 9 9 195 266 265 265 311 105 81 81 81 316 316 194 194 194 275 478 478 0 71 208 208 438 214 214 485 485 485 485 262 3 3 3 77 77
93_124557_000012_000002	66 30 30 106 106 106 106 106 30 30 30 30 350 350 350 350 248 421 421 421 421 50 50 50 235 235 40 132 168 168 360 448 103 103 107 107 107 326 2 2 63 63 109 109 109 74 74 290 366 366 410 410 204 158 158 183 183 384 62 62 281 281 153 71 71 358 89 89 3 3 77 77 77
