54_121079_000018_000000	66 30 12 12 12 12 12 12 12 12 12 12 12 12 12 350 350 350 350 350 248 3 44 421 50 50 50 269 269 476 476 476 294 99 128 275 226 388 388 388 72 24 21 144 144 40 445 445 400 21 21 272 272 313 21 21 108 74 159 159 379 379 379 56 157 157 157 233 307 465 465 222 222 178 171 171 496 496 496 243 76 474 487 210 210 386 28 250 250 250 32 32 32 409 409 409 409 67 153 153 208 208 208 208 438 438 214 309 134 134 88 88 182 25 25 25 25 204 204 204 485 485 485 485 8 8 8 8 8 8 483 483 483 6 6 6 339 339 325 3 3 77 77
54_121079_000077_000000	66 30 12 3 12 484 484 484 484 30 30 350 350 350 350 248 44 421 50 50 283 214 214 485 228 228 230 80 2 2 183 183 384 384 62 62 328 328 408 156 156 121 121 121 277 277 277 38 38 212 212 282 228 94 354 354 354 283 269 269 221 221 496 496 207 375 375 14 14 14 405 405 63 13 13 241 241 241 309 40 132 132 132 445 445 277 277 277 36 36 36 36 404 404 404 404 191 191 74 159 17 379 379 379 314 314 314 168 168 168 168 360 158 158 158 384 5 105 81 81 278 474 406 406 406 226 226 226 339 339 325 302 3 77 77
54_121079_000032_000000	66 30 30 3 484 484 484 484 484 484 12 12 350 350 350 350 350 350 3 44 441 441 441 392 392 63 63 63 63 398 398 213 376 225 73 309 309 31 420 307 288 288 266 265 265 476 95 95 375 401 401 211 361 373 373 283 283 269 269 269 68 68 68 68 68 84 84 228 228 228 230 80 2 2 148 148 148 148 380 380 352 212 29 29 160 160 0 0 72 96 96 333 333 269 269 277 277 277 38 38 38 38 74 74 290 388 72 72 405 405 405 286 286 307 271 28 273 273 273 335 335 226 261 261 72 72 72 283 333 333 333 39 368 368 40 323 323 3 77 77
54_121079_000062_000000	66 30 30 3 12 484 484 484 484 484 30 30 350 350 350 350 350 248 3 44 23 441 83 392 392 476 294 294 132 132 132 445 266 311 81 81 316 316 316 111 173 173 214 214 214 214 333 333 333 283 283 214 214 214 485 485 274 274 274 418 476 38 189 97 408 400 121 424 95 375 375 392 221 221 36 36 36 36 404 68 13 13 241 241 241 369 369 369 163 13 13 241 241 185 428 31 208 208 208 208 438 438 438 101 447 447 447 447 296 125 125 68 68 68 68 84 84 84 84 158 151 151 176 176 176 176 262 262 262 319 3 3 3 77 77
54_121079_000050_000000	66 30 484 484 484 484 12 124 350 350 350 350 350 248 3 217 217 209 98 73 73 403 31 420 307 431 110 172 21 21 281 141 141 29 29 214 214 214 214 214 463 174 174 261 261 218 417 35 265 187 187 86 86 86 60 269 82 82 27 27 128 275 90 90 252 182 182 32 32 409 409 409 409 269 277 277 277 277 36 36 36 36 294 294 99 275 275 90 126 0 0 288 288 88 88 346 138 138 188 146 146 5 5 5 5 5 5 5 207 207 207 51 51 457 457 457 3 3 77 77
54_121079_000033_000000	66 30 30 12 12 12 12 12 12 12 12 30 30 350 350 350 350 350 248 3 217 217 447 296 125 125 200 496 403 76 474 474 71 208 388 72 283 435 279 153 55 55 65 65 28 129 129 377 174 275 275 478 478 0 0 71 208 438 381 63 224 230 230 230 230 326 2 2 191 175 175 293 293 348 195 172 166 309 309 54 288 288 91 182 182 25 25 25 204 479 479 349 349 349 349 349 247 247 247 247 457 457 457 3 77 77 77
54_121079_000078_000000	66 137 3 3 246 246 246 350 133 133 248 248 3 10 225 121 277 277 277 36 38 38 212 212 228 228 228 326 94 354 354 39 39 202 269 240 240 375 375 458 392 424 355 499 499 40 40 168 390 390 390 348 225 448 73 73 497 202 333 333 50 269 269 269 476 497 135 298 298 183 183 384 62 62 281 141 9 9 172 214 214 214 214 485 485 228 228 80 80 2 2 148 148 148 384 384 384 62 144 144 40 323 323 323 323 323 3 3 3 77 77
54_121079_000086_000000	66 30 484 484 484 484 484 484 484 484 484 484 124 124 124 124 124 124 414 198 198 198 198 183 384 62 231 31 205 205 85 438 438 21 37 304 236 83 392 392 221 200 200 380 380 380 343 343 25 204 479 426 426 286 286 307 237 237 50 50 283 283 67 67 67 153 288 288 91 27 377 377 174 261 261 261 218 266 21 21 435 279 477 236 236 340 340 291 8 8 8 483 483 483 391 6 6 378 339 339 325 3 77 77 77
54_121079_000080_000000	66 137 137 3 257 246 246 133 133 133 248 248 113 308 210 210 210 386 386 479 479 214 485 485 485 485 485 481 481 126 126 126 91 88 88 197 477 9 9 193 193 48 68 68 68 68 84 84 84 428 289 236 236 236 111 111 83 458 424 108 108 74 74 159 413 23 23 392 221 221 427 380 380 380 259 259 259 230 230 80 2 46 46 68 68 68 68 84 84 185 185 428 304 29 29 29 116 116 92 393 78 3 3 3 77 77
54_121079_000059_000000	66 30 30 12 12 12 12 30 350 350 350 350 350 350 248 44 351 186 186 186 375 375 219 280 110 172 172 214 214 214 214 333 333 283 283 283 214 101 101 485 18 73 73 256 256 375 181 182 182 182 185 273 273 335 391 391 90 478 0 0 195 266 266 311 5 5 5 5 207 207 95 115 115 57 57 424 424 453 346 138 247 436 424 147 3 3 77 77
54_121079_000046_000000	66 30 484 484 484 484 484 484 484 484 484 124 124 350 350 350 350 248 248 10 10 482 482 63 398 398 398 398 73 476 403 99 174 275 90 90 252 252 182 182 32 131 185 185 454 54 308 308 410 410 410 179 18 73 256 375 474 41 96 96 96 283 67 40 40 168 168 360 448 448 183 183 384 384 62 62 62 408 408 237 237 283 283 283 283 269 269 269 32 32 32 32 32 185 273 273 335 391 391 378 339 339 325 77 77 77 77
54_121079_000066_000000	66 30 30 12 12 12 12 12 12 12 12 12 12 12 30 30 350 350 350 350 248 3 421 421 50 50 269 269 476 476 99 295 128 226 229 417 379 379 454 54 71 71 49 418 277 277 277 36 36 36 294 294 99 99 275 363 363 363 0 406 406 226 218 417 417 144 40 40 168 360 448 448 183 183 384 384 384 62 62 5 5 5 389 317 317 317 317 204 204 204 158 250 476 497 497 313 313 39 39 39 39 39 39 39 3 3 3 77 77
54_121079_000047_000000	66 106 106 3 484 484 484 246 246 246 246 350 248 248 44 351 351 186 186 95 375 375 274 274 423 423 178 171 171 200 496 496 112 112 447 296 125 125 403 31 31 364 29 29 116 166 166 108 108 108 74 126 126 88 88 88 286 286 307 285 203 203 418 418 424 95 95 76 76 461 29 42 42 116 116 92 51 51 51 490 457 457 3 3 3 77 77
54_121079_000024_000001	66 30 12 12 12 12 12 12 12 12 12 350 350 350 350 350 248 3 113 288 91 265 265 277 476 38 122 343 312 238 361 361 18 18 309 54 54 162 162 275 90 90 390 0 0 348 488 179 179 163 163 73 73 73 73 73 63 224 276 112 447 447 296 125 125 125 384 384 62 62 286 420 285 285 411 411 123 80 2 2 221 5 5 5 5 5 5 207 207 207 207 303 51 53 194 194 367 6 6 378 339 339 325 77 77 77
54_121079_000041_000000	66 30 30 3 484 484 484 484 30 30 30 30 30 350 350 350 248 44 44 423 423 178 178 183 200 224 107 107 230 230 80 2 46 46 46 496 322 322 316 316 316 274 274 418 277 277 476 38 38 97 237 237 237 50 50 214 214 214 101 473 473 376 33 33 56 56 375 375 173 79 79 79 79 50 269 269 269 32 32 32 119 119 119 119 336 3 3 3 77 77
54_121079_000022_000000	66 30 30 12 12 12 12 12 12 12 12 30 350 350 350 350 350 248 3 217 217 209 98 98 183 183 384 62 62 281 477 9 172 96 283 283 283 283 283 214 214 214 214 228 228 228 80 2 2 183 384 384 62 435 279 153 293 132 288 288 91 265 82 38 37 156 156 348 225 121 121 277 277 476 294 294 99 295 275 70 478 478 0 0 71 3 3 3 77 77
54_121079_000030_000000	66 484 484 484 484 484 124 124 124 350 350 248 248 3 198 198 355 355 40 40 132 132 445 445 35 277 277 36 36 36 36 36 36 404 404 191 191 191 74 290 17 379 379 56 219 314 314 168 168 168 360 28 158 158 250 5 384 81 81 81 474 406 406 406 226 226 218 417 417 379 27 377 128 275 226 261 218 218 252 182 182 32 32 32 32 185 185 289 3 3 3 77 77
54_121079_000044_000000	66 30 484 484 484 484 484 484 484 246 246 246 133 133 44 44 489 132 445 400 21 21 144 144 258 192 348 437 72 96 283 235 235 40 40 168 168 360 448 183 183 183 384 384 62 62 144 408 237 237 237 50 283 283 269 269 32 32 32 185 185 273 335 335 391 90 383 252 381 291 291 291 291 163 8 8 8 8 8 486 486 498 498 47 3 3 3 77 77
54_121079_000085_000000	66 30 106 106 12 484 484 484 30 246 350 350 350 350 350 248 3 113 288 91 266 265 265 476 95 375 375 401 401 305 209 98 98 73 73 403 122 369 329 155 238 361 361 18 18 73 37 304 274 274 274 423 423 277 277 277 36 36 36 380 140 420 420 225 225 121 56 58 51 51 457 457 457 3 3 77 77
54_121079_000060_000000	66 30 12 12 12 12 12 12 12 12 12 12 12 12 350 350 350 350 350 350 3 113 288 91 266 266 311 86 86 269 269 68 68 68 68 68 68 68 68 68 46 46 61 61 61 120 120 155 361 73 73 73 73 86 86 108 108 74 126 126 126 379 379 377 377 128 226 261 261 417 35 265 311 105 105 105 310 310 346 346 247 247 284 457 77 77 3 77 77
54_121079_000082_000000	66 137 484 484 484 484 124 124 124 124 350 350 248 248 10 318 198 171 171 200 380 380 380 294 132 132 288 288 91 266 311 269 269 269 269 68 68 68 84 180 317 317 447 447 436 125 125 384 384 62 62 295 174 275 363 363 0 0 193 193 32 32 185 185 428 289 461 29 29 92 166 166 108 108 74 367 159 229 339 325 3 3 77 77
54_121079_000025_000001	66 30 30 12 12 12 12 12 12 12 12 30 30 350 350 350 350 350 248 3 217 217 361 361 18 373 224 224 224 94 354 354 283 283 283 214 214 214 485 485 9 193 193 193 381 291 291 163 398 176 176 140 286 286 420 307 285 285 361 18 18 18 309 309 309 413 413 413 267 188 146 105 118 118 118 118 470 470 470 87 319 3 3 3 77 77
54_121079_000048_000000	66 30 484 484 484 484 484 484 484 484 350 350 350 350 248 248 3 198 198 198 103 103 294 452 452 452 452 452 178 171 403 403 243 76 76 386 386 386 428 428 289 233 233 307 55 55 65 65 28 28 158 158 221 221 221 427 427 427 427 395 395 303 303 53 194 194 162 6 229 339 339 325 3 3 77 77
54_121079_000053_000000	66 137 484 484 124 124 124 124 124 124 124 350 350 248 248 10 10 318 171 46 46 61 61 61 191 354 333 333 333 283 405 101 101 312 444 444 361 241 131 185 273 273 324 481 160 160 42 116 92 48 63 63 176 176 73 73 297 81 81 278 278 278 278 267 267 146 118 118 118 118 118 118 470 470 167 3 3 3 77 77
54_121079_000084_000000	66 30 484 484 484 484 484 484 124 124 124 124 350 350 350 248 248 3 10 198 198 198 183 384 62 62 324 481 160 42 116 92 21 21 37 304 236 83 392 392 221 200 200 403 122 343 154 154 226 226 226 229 72 72 96 333 333 333 34 79 79 79 79 418 424 389 346 346 247 247 146 457 457 319 3 3 77 77
54_121079_000038_000000	66 30 30 12 12 484 12 12 30 30 350 350 350 350 350 248 3 217 217 361 361 73 73 95 375 375 401 211 211 361 361 373 373 34 34 34 274 274 418 277 476 38 97 97 408 448 355 499 40 40 168 168 168 360 448 448 46 148 148 148 148 380 380 197 477 26 26 251 39 3 3 77 77
54_121079_000029_000000	66 30 106 3 484 484 350 350 350 350 350 350 3 44 351 351 186 186 58 249 401 401 238 238 209 98 73 73 73 272 272 313 21 21 108 108 74 74 126 126 126 91 88 88 286 286 307 285 203 203 418 418 418 187 187 187 187 86 86 39 39 39 39 39 3 77 77
54_121079_000067_000000	66 30 30 30 30 30 30 30 30 30 30 350 350 248 248 44 351 351 186 186 95 375 14 14 14 50 214 214 214 101 25 479 479 479 426 286 286 286 348 285 411 411 411 411 80 2 46 148 148 148 148 384 384 384 62 62 327 327 39 3 3 77 77 77
54_121079_000072_000000	66 30 12 12 12 12 12 12 12 12 12 350 350 350 350 350 248 3 217 217 209 98 98 73 403 256 272 313 21 21 21 108 74 159 159 17 379 21 21 37 9 313 166 166 166 377 174 275 261 261 261 218 252 252 182 182 32 32 32 32 185 185 185 409 3 3 269 77
54_121079_000031_000000	66 30 30 30 30 30 30 30 30 30 30 30 30 30 350 350 248 248 248 10 432 127 127 281 281 272 313 21 21 21 108 74 74 159 126 413 23 83 392 392 221 294 294 132 132 132 445 266 105 81 81 278 278 316 474 461 29 160 42 116 92 92 166 166
54_121079_000054_000000	66 30 30 30 30 12 12 30 30 30 30 30 350 350 350 350 350 248 44 217 441 441 83 392 392 221 221 95 375 375 83 392 392 277 277 52 38 38 352 135 498 430 103 103 46 46 46 46 46 440 440 440 440 215 215 215 215 147 319 319 319 3 3 77 77
54_121079_000056_000001	66 30 30 30 30 30 30 30 30 30 30 30 30 350 350 350 350 350 248 248 217 217 209 98 98 98 183 183 384 62 62 324 481 481 160 42 116 92 21 21 272 298 48 48 103 183 148 36 36 384 384 384 62 62 62 319 319 319 3 3 77 77
54_121079_000016_000000	66 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 350 350 248 248 44 421 50 50 50 214 101 101 312 361 18 73 73 311 86 86 235 235 235 153 153 71 71 223 223 166 454 454 382 71 358 358 89 3 3 77 77
